Source_File,phone,minTime,maxTime,Preceding Token,Following Token,isWordInitial,Containing Word,Phones Per Second,K,G,B,P,D,T,ʈ,k,g,b,p,d,t,tsʰ,pʲ,tɕʰ,tɕ,ʈʂ,tʰ,kʰ,ʈʂʰ,pʷ,tʷ,ts,pʰ,kʷ,tʲ,tɕʷ
F97A_man_isolated.csv,ts,243.16083,243.20083,n,z̩˩,False,"Interval(242.74083, 243.25083, 小圈子)",13.636363636363706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,243.25083,243.33083,z̩˩,ej˥˩,True,"Interval(243.25083, 243.62083, 这种)",14.92537313432832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,243.39083,243.45083,ej˥˩,u˨˩˦,False,"Interval(243.25083, 243.62083, 这种)",15.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,243.85083,243.95083,i˨˩˦,ow˥˩,True,"Interval(243.85083, 243.98083, 就)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,243.98083,244.08083,ow˥˩,a˥˩,True,"Interval(243.98083, 244.22083, 大家)",16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,244.13083,244.16083,a˥˩,a˥,False,"Interval(243.98083, 244.22083, 大家)",16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,244.22083,244.25083,a˥,ow˥,True,"Interval(244.22083, 244.34083, 都)",15.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,244.34083,244.43083,ow˥,i˨˩˦,True,"Interval(244.34083, 244.68083, 尽量)",16.666666666666412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,244.68083,244.74083,ŋ,a˨˩˦,True,"Interval(244.68083, 244.94083, 讲)",16.513761467889857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʷ,245.35083,245.45083,,u˨˩˦,True,"Interval(245.35083, 245.89083, 普通话)",12.820512820512802,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tʷ,245.48083,245.53083,u˨˩˦,u˥,False,"Interval(245.35083, 245.89083, 普通话)",11.196170909548991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,246.6463,246.6763,ow˥˩,ə,True,"Interval(246.6463, 246.7163, 的)",15.04424778761068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,247.5663,247.6963,o˥,ə,True,"Interval(247.5663, 247.7263, 的)",13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʲ,247.7263,247.7663,ə,i˨˩˦,True,"Interval(247.7263, 247.9363, 比较)",12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,247.7963,247.8263,i˨˩˦,aw˨˩˦,False,"Interval(247.7263, 247.9363, 比较)",11.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,247.9363,248.0263,aw˨˩˦,aw˥,True,"Interval(247.9363, 248.3863, 着急)",12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,248.1763,248.3063,aw˥,i˧˥,False,"Interval(247.9363, 248.3863, 着急)",13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,248.9063,248.9663,o˥,i˨˩˦,True,"Interval(248.9063, 249.0363, 几)",12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,249.0363,249.1363,i˨˩˦,y˥˩,True,"Interval(249.0363, 249.2963, 句)",12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,250.1763,250.2563,ow˥˩,ʐ̩˥,True,"Interval(250.1763, 250.4663, 之后)",16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,250.4663,250.5163,ow˥˩,ow˥˩,True,"Interval(250.4663, 250.6563, 就是)",16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,250.6563,250.7563,ʐ̩˥˩,ʐ̩˨˩˦,True,"Interval(250.6563, 250.9463, 只能)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,250.9463,250.9963,ŋ,ə˥,True,"Interval(250.9463, 251.1663, 跟着)",16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,251.0663,251.0963,n,ə˩,False,"Interval(250.9463, 251.1663, 跟着)",16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,251.1663,251.2363,ə˩,a˥˩,True,"Interval(251.1663, 251.5063, 大家)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,251.3263,251.3863,a˥˩,a˥,False,"Interval(251.1663, 251.5063, 大家)",15.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʰ,251.5563,251.6463,i˥,i˨˩˦,False,"Interval(251.5063, 251.6763, 一起)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,251.6763,251.7563,i˨˩˦,j,True,"Interval(251.6763, 252.1363, 点头)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tʰ,251.9163,252.0163,n,ow˧˥,False,"Interval(251.6763, 252.1363, 点头)",18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,252.1363,252.1963,ow˧˥,ej˥˩,True,"Interval(252.1363, 252.2263, 这)",18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ts,252.3663,252.4063,ŋ,z̩˩,False,"Interval(252.2263, 252.4463, 样子)",19.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʷ,252.7363,252.7763,n,e˧˥,False,"Interval(252.6363, 252.8963, 完全)",18.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʷ,252.8963,252.9363,n,u˥˩,True,"Interval(252.8963, 252.9663, 不)",19.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,252.9663,252.9963,u˥˩,ʐ̩˥,True,"Interval(252.9663, 253.1663, 知道)",18.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,253.0263,253.0563,ʐ̩˥,aw˥˩,False,"Interval(252.9663, 253.1663, 知道)",18.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ts,253.4863,253.5263,ʐ̩˥,aj˥˩,True,"Interval(253.4863, 253.5863, 在)",15.469426787422048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,253.5863,253.6963,aj˥˩,a˨˩˦,True,"Interval(253.5863, 253.8463, 讲)",17.09401709401728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,254.88414,255.01414,ə,ej˥˩,True,"Interval(254.88414, 255.18414, 这个)",14.432989690721666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,255.06414,255.12414,ej˥˩,ə˩,False,"Interval(254.88414, 255.18414, 这个)",14.912280701754193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʰ,255.18414,255.30414,ə˩,i˧˥,True,"Interval(255.18414, 255.62414, 情况)",14.28571428571439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,kʰ,255.38414,255.45414,ŋ,w,False,"Interval(255.18414, 255.62414, 情况)",13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʰ,255.62414,255.70414,ŋ,i˧˥,True,"Interval(255.62414, 255.83414, 其实)",13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,255.83414,255.91414,ʐ̩˧˥,aw˥˩,True,"Interval(255.83414, 256.06414, 到)",14.666666666666945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,256.61414,256.65414,n,ʐ̩˥,True,"Interval(256.61414, 256.82414, 之后)",14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,257.32414,257.36414,n,w,True,"Interval(257.32414, 257.48414, 多)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,p,258.07414,258.10414,ej˥˩,j,False,"Interval(257.96414, 258.23414, 那边)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,258.23414,258.26414,n,ə,True,"Interval(258.23414, 258.55414, 的话)",16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,258.55414,258.63414,a˥˩,ow˥˩,True,"Interval(258.55414, 258.76414, 就是)",16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tʰ,258.76414,258.84414,ʐ̩˥˩,a˥,True,"Interval(258.76414, 258.93414, 它)",14.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,259.12414,259.21414,ej˥˩,o˥˩,True,"Interval(259.12414, 259.56414, 更加)",11.851851851851652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,259.34414,259.41414,ŋ,a˥,False,"Interval(259.12414, 259.56414, 更加)",12.1739130434779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,259.56414,259.60414,a˥,ə,True,"Interval(259.56414, 259.81414, 的)",9.061746742301969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,260.6706,260.7306,,o˥,True,"Interval(260.6706, 260.9006, 更)",10.256410256409868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,261.4106,261.4406,i˥,j,True,"Interval(261.4106, 261.5506, 点)",14.545454545454245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,261.5506,261.6306,n,ow˥˩,True,"Interval(261.5506, 261.9206, 就是)",14.545454545454245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,262.1206,262.1706,n,w,True,"Interval(262.1206, 262.4106, 多)",12.587412587412528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,263.2806,263.3506,aj˧˥,a˨˩˦,True,"Interval(263.2806, 263.6906, 打工)",12.587412587412528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,kʷ,263.4706,263.5506,a˨˩˦,u˥,False,"Interval(263.2806, 263.6906, 打工)",13.79310344827597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,263.6906,263.7406,ŋ,ə,True,"Interval(263.6906, 263.8306, 的)",14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,264.0006,264.0306,o˥˩,o˨˩˦,False,"Interval(263.8306, 264.0606, 或者)",14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,264.2006,264.3006,ʐ̩˥˩,w,True,"Interval(264.2006, 264.5306, 国际)",14.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,264.3906,264.4606,o˧˥,i˥˩,False,"Interval(264.2006, 264.5306, 国际)",14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,264.7206,264.7606,ŋ,ə,True,"Interval(264.7206, 264.8106, 的)",13.33333333333346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,267.3436,267.4236,o˥,ej˥˩,True,"Interval(267.3436, 267.4536, 这)",17.307692307692914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ts,267.6436,267.7136,ŋ,z̩˩,False,"Interval(267.4536, 267.7936, 样子)",16.666666666666913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,268.2736,268.3536,i˨˩˦,ow˥˩,True,"Interval(268.2736, 268.6936, 就是)",14.678899082568378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʷ,269.8336,269.9836,,u˨˩˦,True,"Interval(269.8336, 270.5036, 普通话)",8.1395348837208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tʷ,270.0136,270.0636,u˨˩˦,u˥,False,"Interval(269.8336, 270.5036, 普通话)",8.602150537634346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,270.5036,270.5836,a˥˩,ə,True,"Interval(270.5036, 270.9036, 的)",7.74647887323935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,270.9036,271.0236,ə,ej˥˩,True,"Interval(270.9036, 271.5136, 这个)",6.451612903225759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,271.0836,271.1736,ej˥˩,ə˩,False,"Interval(270.9036, 271.5136, 这个)",5.483909296140239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,272.31949,272.37949,,a˥˩,True,"Interval(272.31949, 272.66949, 大家)",12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,272.48949,272.54949,a˥˩,a˥,False,"Interval(272.31949, 272.66949, 大家)",9.999999999999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʲ,272.83949,272.91949,ej˥˩,i˨˩˦,True,"Interval(272.83949, 273.10949, 比较)",12.59842519685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,272.94949,273.00949,i˨˩˦,aw˨˩˦,False,"Interval(272.83949, 273.10949, 比较)",11.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ts,273.10949,273.18949,aw˨˩˦,aj˥˩,True,"Interval(273.10949, 273.27949, 在)",12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,273.27949,273.37949,aj˥˩,w,True,"Interval(273.27949, 273.53949, 多)",12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ts,273.53949,273.61949,o˧˥,aj˥˩,True,"Interval(273.53949, 273.69949, 在)",13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʷ,273.96949,274.07949,ŋ,u˨˩˦,True,"Interval(273.96949, 274.50949, 普通话)",14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tʷ,274.11949,274.14949,u˨˩˦,u˥,False,"Interval(273.96949, 274.50949, 普通话)",14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,274.50949,274.56949,a˥˩,ej˥˩,True,"Interval(274.50949, 274.75949, 这样)",14.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,274.75949,274.81949,ŋ,ə,True,"Interval(274.75949, 274.84949, 的)",16.546762589927543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,274.93949,274.96949,i˥,ə,True,"Interval(274.93949, 275.01949, 个)",14.408347741680759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʰ,275.01949,275.11949,ə,i˧˥,True,"Interval(275.01949, 275.45949, 情况)",16.513761467889427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,kʰ,275.21949,275.31949,ŋ,w,False,"Interval(275.01949, 275.45949, 情况)",17.549655200891824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,277.09081,277.16081,i˨˩˦,ow˥˩,True,"Interval(277.09081, 277.96081, 就是说)",7.74647887323935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,kʰ,278.70407,278.84407,ŋ,o˨˩˦,True,"Interval(278.70407, 279.00407, 可能)",10.42719412227098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,279.00407,279.06407,ŋ,aw˥˩,True,"Interval(279.00407, 279.13407, 到)",12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʲ,279.84407,279.89407,ɻ,i˨˩˦,True,"Interval(279.84407, 280.37398, 比较)",13.138686131386818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,279.92407,280.00407,i˨˩˦,aw˨˩˦,False,"Interval(279.84407, 280.37398, 比较)",13.138686131386818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʲ,280.50398,280.56398,,i˨˩˦,True,"Interval(280.50398, 280.76398, 比较)",9.756097560975691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,280.60398,280.65398,i˨˩˦,aw˥˩,False,"Interval(280.50398, 280.76398, 比较)",9.589041095890172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,281.61398,281.68398,ej˥˩,ow˥˩,True,"Interval(281.61398, 281.89398, 就是)",14.89361702127573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʷ,282.60398,282.64398,o˨˩˦,e˧˥,True,"Interval(282.60398, 282.75398, 觉得)",14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,282.68398,282.71398,e˧˥,ə˧,False,"Interval(282.60398, 282.75398, 觉得)",14.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʷ,282.75398,282.86398,ə˧,e˥˩,True,"Interval(282.75398, 283.06398, 确实)",16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,kʰ,283.60398,283.66398,i˥,aj˥,True,"Interval(283.60398, 283.93398, 开始)",12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,284.97398,285.05398,i˥,a˥,True,"Interval(284.97398, 285.39398, 当面)",13.970588235293977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,285.39398,285.43398,n,ow˥˩,True,"Interval(285.39398, 285.50398, 就)",16.197183098591367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,kʰ,285.87398,285.90398,n,aj˥,True,"Interval(285.87398, 286.13398, 开始)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,286.13398,286.22398,ʐ̩˨˩˦,a˨˩˦,True,"Interval(286.13398, 286.32398, 讲)",16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ts,287.02394,287.08394,ej˥˩,aj˥˩,True,"Interval(287.02394, 287.13394, 在)",16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʷ,287.13394,287.24394,aj˥˩,e˧˥,True,"Interval(287.13394, 287.50394, 泉州)",15.49295774647932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,287.36394,287.41394,n,ow˥,False,"Interval(287.13394, 287.50394, 泉州)",15.049538062790559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,p,287.64394,287.69394,ej˥˩,j,False,"Interval(287.50394, 287.85999, 那边)",16.03773584905657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʰ,288.42999,288.53999,ow˧˥,i˧˥,False,"Interval(288.29999, 288.60999, 尤其)",13.207547169811292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,289.57999,289.62999,o˥˩,o˨˩˦,False,"Interval(289.48999, 289.68999, 或者)",10.434782608695343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,291.23999,291.27999,n,ow˥,True,"Interval(291.23999, 291.35999, 都)",12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,292.49999,292.59999,ej˥˩,a˨˩˦,True,"Interval(292.49999, 292.74999, 讲)",16.2790697674416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,293.01999,293.12999,,a˨˩˦,True,"Interval(293.01999, 293.20999, 讲)",15.503875968992002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,293.70999,293.73999,a˥˩,ə,True,"Interval(293.70999, 293.83999, 的)",12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʰ,294.02999,294.12999,ow˧˥,i˧˥,False,"Interval(293.83999, 294.21999, 尤其)",12.92517006802697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ts,294.37999,294.43999,ʐ̩˥˩,aj˥˩,True,"Interval(294.37999, 294.56999, 在)",12.244897959183445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,294.56999,294.59999,aj˥˩,ow˨˩˦,True,"Interval(294.56999, 294.62999, 九)",11.764705882352823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,294.65999,294.91999,,i˥˩,True,"Interval(294.65999, 294.95999, 几)",14.705882352941028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ts,296.71999,296.77999,ŋ,z̩˩,False,"Interval(296.43999, 296.80999, 样子)",10.791366906474925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,296.80999,296.87999,z̩˩,ə,True,"Interval(296.80999, 296.93999, 的)",11.510791366906588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,297.04999,297.11999,i˥,ə,True,"Interval(297.04999, 297.33999, 个)",10.791366906474925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,297.50999,297.54999,i˥,ə,True,"Interval(297.50999, 297.60999, 个)",10.563380281690023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕʰ,297.78999,297.94999,ʐ̩˧˥,i˧˥,False,"Interval(297.60999, 298.07738, 时期)",9.859154929577354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,298.46738,298.63738,ej˥˩,ow˥˩,True,"Interval(298.46738, 298.78738, 就是)",13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,298.78738,298.85738,ʐ̩˥˩,a˥˩,True,"Interval(298.78738, 298.93738, 大)",12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʷ,298.93738,298.99738,a˥˩,u˥˩,True,"Interval(298.93738, 299.02738, 部)",12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,299.24738,299.30738,n,ow˥˩,True,"Interval(299.24738, 299.41738, 就是)",10.884353741496396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,kʰ,300.52999,300.61999,i˥,aj˥,True,"Interval(300.52999, 300.85999, 开始)",17.64705882353012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,300.85999,300.88999,ʐ̩˨˩˦,ow˥˩,True,"Interval(300.85999, 300.94999, 就)",17.09401709401769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,kʰ,300.94999,300.98999,ow˥˩,aj˥,True,"Interval(300.94999, 301.12999, 开始)",14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,301.12999,301.19999,ʐ̩˨˩˦,a˨˩˦,True,"Interval(301.12999, 301.28999, 讲)",16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ʈʂ,301.86999,301.94999,a˥˩,u˨˩˦,False,"Interval(301.70999, 302.06999, 那种)",15.893039841864182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,303.58326,303.63326,,a˥˩,True,"Interval(303.58326, 303.69326, 但)",13.861386138613986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,303.99326,304.02326,n,ow˥˩,True,"Interval(303.99326, 304.09326, 就)",12.931034482758342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʲ,304.21326,304.30326,ej˥˩,i˨˩˦,True,"Interval(304.21326, 304.95326, 比较)",10.638297872340237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,304.34326,304.44326,i˨˩˦,aw˨˩˦,False,"Interval(304.21326, 304.95326, 比较)",12.765957446808285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,305.04326,305.09326,,w,True,"Interval(305.04326, 305.43326, 多元)",10.638297872340237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,305.47326,305.53326,i˥,j,True,"Interval(305.47326, 305.70326, 点)",11.347517730496252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,305.70326,305.77326,n,ow˥˩,True,"Interval(305.70326, 305.83326, 就)",14.184397163120316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,pʷ,305.83326,305.94326,ow˥˩,u˥˩,True,"Interval(305.83326, 305.98326, 不)",14.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,t,306.64326,306.71326,ə˩,w,True,"Interval(306.64326, 306.98326, 多)",10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,ts,307.21326,307.30326,n,aj˥˩,True,"Interval(307.21326, 307.71326, 在)",8.62068965517265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,308.81747,308.91747,,ow˥˩,True,"Interval(308.81747, 309.10747, 就是)",11.666666666666778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,tɕ,309.10747,309.17747,ʐ̩˥˩,ow˥˩,True,"Interval(309.10747, 309.20747, 就)",12.500000000000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F97A_man_isolated.csv,k,309.20747,309.37747,ow˥˩,a˨˩˦,True,"Interval(309.20747, 309.51747, 感觉)",15.833333333333483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
